ProteinID	ReplicateA	ReplicateB	ReplicateC	ReplicateD
AKU25897.1	0.00035316433650936	0.000496226244627174	0.000517532851472178	0.000644808272165721
AKU25899.1	0.00277116071994453	0.00265075100435483	0.00176082660004511	0.00311497441708806
AKU25901.1	0.000164902489625061	0.000106713750764362	9.26643382503376e-05	3.43076115168586e-05
AKU25902.1	0.000275368375275289	0.000325752138458157	0.0003210286402896	0.000240471272885097
AKU25903.1	0.000265442774865157	0.00027228320572052	0.000331982909908532	0.000138311660896675
AKU25904.1	0.000259279671058287	0.000241683436105176	0.000258235831114014	0.000260846514293682
AKU25905.1	0.0003302399104796	0.000362506697589566	0.000299536040712034	0.000247348263861853
AKU25906.1	0.000776086959260552	0.000914803580804832	0.000632724755385101	0.000614949933832268
AKU25907.1	0.000279413326464769	0.000400569713528828	0.000388422404348417	0.000196909912779914
AKU25908.1	9.48185436132959e-05	0.000138700822980603	0.000113176832672537	0.000103404888777158
AKU25909.1	0.000463240798700558	0.000570924408503065	0.000421611295499845	0.000438716255053078
AKU25911.1	0.000932495742110384	0.000950407941920284	0.00106696975431042	0.00104447602413968
AKU25912.1	0.000284005281169771	0.000322249077601356	0.000453885503513877	0.000277697851571178
AKU25913.1	0.00785743444928169	0.00824298308619289	0.00591339573058217	0.00759544602983538
AKU25916.1	0.000436662536962774	0.000475307776684935	0.000439112558074597	0.000427264031359936
AKU25917.1	0.000273712164440152	0.000151790710316177	0.000108573404803671	0.00017272067466957
AKU25919.1	4.70466098387596e-05	5.53522361538724e-05	4.34579164624922e-05	0.000100655078257721
AKU25920.1	0.000843609601921658	0.00102570334504123	0.000934146362348259	0.00077099411334879
AKU25921.1	0.00261605805918737	0.00265801865246493	0.00991441449798539	0.00150549285094499
AKU25922.1	0.000237056082636487	0.000195476401573931	0.000290692377033462	0.000181750709721382
AKU25926.1	6.22196050995061e-05	1.98771062047875e-05	0.000116871648606011	3.92555975221671e-05
AKU25927.1	2.39175787364463e-05	3.56777705741425e-05	0.000108032960287987	7.54566330700611e-05
AKU25928.1	9.47359425376399e-05	6.7278720152178e-05	7.67969914852084e-05	7.20646011016988e-05
AKU25929.1	7.30499266870424e-05	8.70209608678871e-05	7.03787784756474e-05	6.52578931599216e-05
AKU25930.1	0.000263831169151429	0.000475781817950279	0.00043547317004861	0.000248310462258506
AKU25931.1	4.24031393347514e-05	3.46944212427171e-05	3.96625691311228e-05	4.15974616779048e-05
AKU25932.1	1.52839644518262e-05	1.18954480068594e-05	3.79393653894079e-05	3.58062553062596e-06
AKU25933.1	0.00090683018419973	0.000742372370319979	0.00152084235942655	0.000833138065881557
AKU25934.1	4.05919502403476e-05	4.48255084796695e-05	1.79450653457427e-05	3.68059557001181e-05
AKU25936.1	7.1944408101468e-05	3.85886900716514e-05	0.000171497316467231	1.8165152794715e-05
AKU25939.1	6.01584745558787e-05	6.55128230232047e-05	5.86810367190353e-05	5.05253743921788e-05
AKU25940.1	0.000236067806173279	0.000283270804811082	0.000300263860107269	0.00036226391219369
AKU25944.1	0.00134021250077086	0.0012756835525263	0.00116116034807938	0.00142580091504584
AKU25945.1	0.000139661985794311	0.000168819262636503	0.000152867355629745	0.00019425410946461
AKU25946.1	0.000174896078204655	0.000255208813282213	0.000347076782632092	0.000220347622657615
AKU25947.1	0.000354807006265792	0.000366867653666262	0.000506981677399389	0.000416445280190796
AKU25949.1	0.000129260361851529	9.4247552287304e-05	9.00927661263189e-05	8.37912504746353e-05
AKU25951.1	0.00016293048708115	0.000207944448227465	0.000212990386539651	0.000137549888770258
AKU25952.1	0.000123609554261748	0.000121761425704667	8.58471075581304e-05	0.000121237070962974
AKU25954.1	0.00207186877367248	0.00210963507290859	0.00217041753674998	0.00214183724585842
AKU25955.1	0.00165846430290506	0.0016982275141069	0.00159485929325227	0.00155207377070476
AKU25956.1	0.000870131880599889	0.00089863289269765	0.00110761308229387	0.000708509970816957
AKU25957.1	0.000392054592905008	0.000332853654332208	0.00022946144787054	0.000311797293320017
AKU25958.1	0.0020794956720582	0.00169979511363495	0.00170574169619162	0.00175379003400318
AKU25959.1	0.00118279402017028	0.00162453800053371	0.00164477221376826	0.00150711910939881
AKU25960.1	0.00175759764146645	0.00224059349236657	0.00276692551267169	0.00207273656756337
AKU25961.1	0.000963996662761623	0.000886009514317225	0.000929124988751909	0.000802895905274512
AKU25962.1	0.00360850534239963	0.00298107600097223	0.00359850500547065	0.00327819986821088
AKU25963.1	0.00121395887742028	0.00128942555854506	0.00118113590098512	0.00107360017368588
AKU25964.1	0.000442213573806143	0.000552251197952994	0.000413371144362376	0.000399011243472388
AKU25965.1	0.000887077845213635	0.000607284222389296	0.00171828279169443	0.000694020745126742
AKU25966.1	0.00154178485907159	0.00176866911987052	0.00156610823621204	0.00164337611611042
AKU25967.1	0.000241592433113522	0.000257655261743002	0.000246086354785854	0.000262791439756532
AKU25968.1	0.000122713671497164	NaN	0.000140423625852461	5.22571198496562e-05
AKU25969.1	0.00030415669480646	0.000228971246349425	0.00023157880933561	0.000283648935759946
AKU25970.1	1.17204085708949e-05	3.53849288641489e-05	1.35124407535202e-05	5.01178917907691e-05
AKU25972.1	0.000156879319326845	0.000138043370387022	0.000161582951711191	0.000176341034098533
AKU25973.1	0.000461697608518614	0.000393241799484251	0.00043015648318474	0.000441505724901981
AKU25974.1	0.000303862287161569	0.000132482919599967	0.000882076089669694	0.000248879026467201
AKU25975.1	0.000184911009678694	0.000218900938267011	9.42250063211714e-05	0.000251780236733919
AKU25976.1	0.000116661010878165	0.000108563156923834	0.000142736105742284	0.000132990126751603
AKU25978.1	6.66026186237398e-05	5.24884582284003e-05	8.70250024922138e-05	8.91096975695874e-05
AKU25979.1	8.79306403467022e-05	9.6662263480089e-05	5.83729124171965e-05	9.30758105500988e-05
AKU25980.1	5.17038765555101e-06	1.70299454791168e-05	9.17743038572167e-06	2.27997743508054e-05
AKU25982.1	0.000179583088906689	0.000160431083512977	0.000214178094103461	0.000136786868454694
AKU25983.1	0.000489904499059501	0.000569026880315872	0.000487667550162928	0.000489902330501023
AKU25984.1	0.00182253516186104	0.00107046758989536	0.000686106549928302	0.00093713656455459
AKU25985.1	0.00102558594685553	0.00110146421225141	0.000949888956499985	0.0011468009296446
AKU25986.1	0.000526847343511368	0.000471440914619758	0.000550484518296591	0.000661235992481955
AKU25987.1	0.000287080274122414	0.000420172351461964	0.000567203021094274	0.000348332978122202
AKU25988.1	0.000177410970560288	0.00016667764309563	0.000261480611076192	0.000128658985536419
AKU25989.1	6.42032674662575e-06	7.95099344612568e-06	8.20286512422171e-06	7.86121518737687e-06
AKU25991.1	7.69511024513409e-05	0.0001267491086356	0.000110844285503873	7.64812327312529e-05
AKU25992.1	0.000211895070196023	0.000280254980244634	0.000285077920203811	0.000248499029488461
AKU25994.1	0.000761115203575706	0.000831591234031633	0.000573932856834485	0.000640267671259849
AKU25995.1	0.000235356354362716	0.000302435215198484	0.000148887726386328	0.000166592342953614
AKU25996.1	0.00197989934793163	0.00111961338401095	0.00137293527071772	0.00226110355712601
AKU25998.1	0.000228029124684448	0.000247016083989945	0.000212566555629034	0.000247125421825224
AKU26005.1	5.95573643738857e-05	0.000265793029808029	0.000183654604580409	3.69249064554071e-05
AKU26006.1	0.000392859680262659	0.000375500314895838	0.000405780207733666	0.000347901974564947
AKU26007.1	0.00056015976928477	0.000592454995921379	0.000760002960150615	0.000405334475878383
AKU26008.1	0.000125373173754914	8.95592824324379e-05	2.48560463277431e-05	0.000119655501483655
AKU26009.1	0.000200174025158458	0.000315621008214402	0.000281453107778086	0.000248690077226684
AKU26010.1	0.000233804740040078	0.00026251689293464	0.000339261253736483	0.000523331386408151
AKU26011.1	0.000871664007802808	0.000673996359235239	0.00104990984258303	0.000777141077032059
AKU26013.1	0.000253714650955281	0.000218973810242965	0.000229255606108661	0.000399854631053091
AKU26014.1	0.000294253121214792	0.000334099342553106	0.000483400714710102	0.000389157552932177
AKU26016.1	0.00229170864127723	0.0017238662852257	0.00341058770033508	0.00193402781685001
AKU26017.1	0.000370139273603014	0.000315279640497406	0.000136506307615762	0.000361753365086675
AKU26018.1	0.000572388493284918	0.000764695766414279	0.000405068291591584	0.000784464466994809
AKU26019.1	0.000635543083272596	0.000724820369681349	0.000518269669882131	0.000567032241944022
AKU26020.1	0.000142300691077407	5.91435196765051e-05	0.000239931187170465	9.32585202597429e-05
AKU26021.1	0.000130237967571069	0.000143833114195236	0.000143343094650588	0.000126777893829828
AKU26022.1	0.000922192924130229	0.000760202957923675	0.00187784292729303	0.000900185720869232
AKU26023.1	0.000129612762084595	0.000149061592467198	8.19120104230071e-05	0.000141481680497055
AKU26024.1	0.000340348852780816	0.000403844947946249	0.000273711855039321	0.000660833819971581
AKU26025.1	0.000395017911849483	0.000447131980657696	0.000506668734140495	0.000417559645281291
AKU26026.1	0.000486730211094193	0.000470864615251684	0.000563730345993575	0.000656088618919508
AKU26027.1	0.00084928576698271	0.000497443907280566	0.000500684722722467	0.000283772683979344
AKU26028.1	0.000257280129644486	0.000266900643638648	0.000215875481285447	0.000254954301615818
AKU26029.1	5.87851134544279e-05	0.000103742899640717	0.000144432691619173	8.96342499170549e-05
AKU26030.1	0.000134654457172638	0.000183556941489197	0.00030771027688648	0.000168054101721996
AKU26031.1	0.000273455709501612	0.00048905922400785	0.000663911348990536	0.000701822746118124
AKU26032.1	0.000798748491962021	0.000932130522110347	0.00128278459925476	0.00138547748625864
AKU26035.1	0.000902284169108682	0.000657168573052615	0.00061462127723529	0.000925450705038502
AKU26036.1	0.000224680400127856	0.000382925808418268	0.0003170193593372	0.000337439108224869
AKU26037.1	0.000548544337238936	0.000741123361166751	0.000776669764007188	0.00064872915108472
AKU26038.1	0.000543653707500061	0.00062942495326125	0.00091664985439771	0.000582518407115176
AKU26040.1	2.46107546508912e-05	2.45802953119818e-05	1.79427375028475e-05	2.40361563074293e-05
AKU26043.1	0.00076263268426514	0.000652119048323699	0.000641860882614706	0.000733134787494741
AKU26045.1	7.01679624146543e-05	0.00015686069151331	8.11304310661173e-05	7.8785265031073e-05
AKU26046.1	0.000103821865176021	0.000141383250144215	0.000130911049473271	0.000133121965921474
AKU26047.1	0.000173198491532972	0.000162799324601753	0.000220047716789718	0.000160768912503536
AKU26048.1	4.96482288120757e-05	6.96160181503497e-06	NaN	1.30613086240018e-05
AKU26049.1	0.000515005886860812	0.000658367764211718	0.000567574737770726	0.000539998184207121
AKU26050.1	0.000475434115731892	0.00046077249878592	0.000231934461805225	0.000329197266888762
AKU26051.1	0.000691938143032145	0.00073789837544841	0.00079104781872716	0.000997410447912042
AKU26052.1	0.000981128943961823	0.000872452336576572	0.000790922826078011	0.000690584606986937
AKU26053.1	2.48694889041168e-06	6.95526054071676e-07	1.69775971963163e-06	7.94210611877961e-07
AKU26055.1	0.000103859090758043	0.00010329466004293	0.000108860789931327	8.65707068955866e-05
AKU26056.1	4.45297003982737e-05	6.07482433115867e-05	2.74797118690101e-05	8.56693144599857e-05
AKU26057.1	2.91322979852623e-05	2.74528718356738e-05	2.21970772028059e-05	2.42688605738886e-05
AKU26058.1	1.46046231252933e-05	6.13821949946203e-05	4.97043411485652e-05	9.71031869266471e-06
AKU26062.1	4.02019852054166e-05	5.51795517238881e-05	8.47194916145203e-05	5.22223848216123e-05
AKU26067.1	8.87181793749538e-05	0.000101889168028909	0.000217780210167108	0.000183961703690434
AKU26071.1	0.000718463781503052	0.000772269914954429	0.000643213242744737	0.000686672164972033
AKU26072.1	0.000223783621785495	0.000188020159217003	0.000310748828488374	0.000197019833628501
AKU26073.1	0.00206184384191075	0.00164558646321922	0.00170466509870453	0.00181222352370436
AKU26078.1	0.00223406726245484	0.00204672371114475	0.00220199544086715	0.00179323638384369
AKU26079.1	1.26356244982756e-05	7.88929826297644e-06	2.56420358458814e-05	1.76439408435764e-05
AKU26080.1	6.3859664269964e-05	4.23936624358796e-05	0.000224457451976261	4.82142373971849e-05
AKU26081.1	0.000393253553186221	0.000354246758198688	0.000288794116625464	0.000296928950107154
AKU26082.1	0.000117213329941309	0.00011682853740088	0.000140252195452288	0.000133427867357852
AKU26083.1	0.000546198944298059	0.000707089372972033	0.000615529568780834	0.000604276572742122
AKU26084.1	0.000435531333227245	0.000614181712842224	0.000926402383234537	0.000593805441771159
AKU26085.1	0.000627943629111149	0.000748597346971282	0.00105738071002831	0.00115727332923738
AKU26086.1	0.000346896460044441	0.000385291821917732	0.000420951335087856	0.000317104742915225
AKU26087.1	9.78642905741369e-05	5.49424982822466e-05	0.000184723404141738	0.000467258909565079
AKU26088.1	3.99341725831026e-05	2.87393084547779e-05	1.34132111588207e-05	4.95036201828071e-05
AKU26089.1	0.000265522887714681	0.000195924880088974	0.000241540844438612	0.000199786841552317
AKU26090.1	0.000908182871626799	0.00104417349353289	0.00133537216124746	0.000737944865054378
AKU26091.1	0.00146140003246631	0.00133464901351873	0.00147700751053968	0.00104585804427015
AKU26092.1	0.00224217358968763	0.0014972552364973	0.00207472466872123	0.00223334770739525
AKU26093.1	0.00134795129643121	0.00120149288570446	0.00131847305247957	0.00100770390828824
AKU26094.1	0.000161068560123588	9.89742222554348e-05	0.000117079229273999	0.000153872648687809
AKU26095.1	0.00106053080386818	0.00113876396980329	0.0007661130204454	0.0010643208872617
AKU26096.1	5.34256678932426e-05	6.31541109578482e-05	8.18004893794076e-05	5.18730057851005e-05
AKU26097.1	0.00191566039241753	0.00189883077378425	0.00211656547891719	0.00189031946345657
AKU26098.1	2.08077184025006e-05	2.19836061108586e-05	1.77500626971781e-05	2.48638163629016e-05
AKU26099.1	0.000103830001163576	0.000145321402507655	0.000122943674881356	9.46736229895316e-05
AKU26100.1	5.06265308148612e-05	5.67838831471424e-05	3.0494219900841e-05	2.38507397884926e-05
AKU26101.1	0.000399881355930593	0.000546364457588439	0.000603859555213323	0.000527724721437741
AKU26102.1	0.000396166316868388	0.00042284262763224	0.00047791989705221	0.000363997214063394
AKU26104.1	3.17238455294962e-05	5.19995954151684e-05	0.000106980137408366	2.18142278953716e-05
AKU26106.1	0.00141333582258768	0.00090894230599524	0.00117393354911751	0.000505052247906693
AKU26107.1	0.000383754600533607	0.000569986137129042	0.000496977689269517	0.000532014123999083
AKU26109.1	0.000168786889157635	0.000215484573947475	0.000181666596514326	0.000205597521440961
AKU26111.1	5.14690089830131e-05	7.03882823030071e-05	0.000115449503154787	5.4534329795236e-05
AKU26113.1	0.000231319931726935	0.000303014112732149	0.000289537261516147	0.000413961188629095
AKU26114.1	0.000143786801570113	0.000223905527318974	0.000137210873622141	0.000263538481630999
AKU26116.1	0.000378954210692076	0.000339613574168714	0.000288045688439117	0.000307188288267496
AKU26117.1	0.000186470868233197	0.000281226082610885	0.000346007489580138	0.000265453985847463
AKU26123.1	0.000154200294973537	0.000237228572395879	3.60114317726529e-05	7.34156592826042e-05
AKU26125.1	0.0068876299863352	0.00648158919797255	0.0046108769640578	0.00733847320728376
AKU26126.1	0.000147789057268201	0.000157426024934521	0.000173711645873769	0.000193724479405362
AKU26128.1	0.000577072507124997	0.000715270110957385	0.000645095249293685	0.000578397965601536
AKU26133.1	0.000321534865903968	0.000471617409893079	0.000281551710042769	0.000285880787255394
AKU26136.1	0.000110182737236426	0.000152252273706829	0.000111554359915701	0.000158598095145579
AKU26137.1	0.000578449305531167	0.000222481478388613	0.000705974786101229	0.000254270659041801
AKU26140.1	0.000284299837806386	0.000364607138301015	0.000368055645424165	0.000302083811948126
AKU26144.1	2.4780031342654e-05	5.57087230103075e-05	5.73325589274939e-05	8.25622159443496e-05
AKU26145.1	0.000462877471685698	0.000930082228512705	0.0010169508170435	0.000750688593033174
AKU26146.1	0.000165786308540423	0.000250978807323177	0.00010753458239152	0.000285568310927175
AKU26147.1	2.33193233310863e-05	2.82548018315399e-05	2.20581991909763e-05	2.68721590420268e-05
AKU26149.1	8.78506367563445e-05	3.07555758466714e-05	2.63138262756043e-05	0.000112534665230016
AKU26150.1	0.000355895933057536	0.000281955575628885	0.000260560507775965	0.000284254167213262
AKU26151.1	0.000562418755609743	0.000607483699795349	0.00069636331566041	0.000956154766940958
AKU26152.1	0.000140166687581188	0.000156314491061093	6.41783111809852e-05	0.00016275054871755
AKU26153.1	0.000138191492628437	0.000246366566805254	0.000230634530738844	0.000252964035125256
AKU26160.1	2.48694889041168e-06	6.95526054071676e-07	1.69775971963163e-06	7.94210611877961e-07
AKU26161.1	0.000142490641198262	0.000134594059842821	8.579550013122e-05	0.000167585193098572
AKU26162.1	0.000687358678046655	0.000679317749932664	0.000955345435674434	0.000632587218069599
AKU26164.1	7.72862977456387e-05	8.16167633706445e-05	5.39491965430998e-05	2.36494866089426e-05
AKU26165.1	0.000160945686649528	6.47717064660187e-05	0.000100621774901671	0.000105863350151479
AKU26167.1	4.71191121910658e-06	8.73969727768026e-06	5.24822225562171e-06	4.57710813942886e-06
AKU26168.1	0.000647808453383045	0.00109586234007466	0.00075160894026601	0.000760287220942392
AKU26170.1	0.000142490641198262	0.000134594059842821	8.579550013122e-05	0.000167585193098572
AKU26174.1	0.0134956142596131	0.0114020527879436	0.00543419557636653	0.0111359304063945
AKU26177.1	0.000150519467058754	0.000106255245120868	9.40685901883934e-05	0.000143027471656367
AKU26180.1	0.000128546342857137	0.000156937274653789	0.000225171779813962	0.000292779442510972
AKU26182.1	0.001318095869828	0.0012191211864526	0.00113459229083094	0.00161210412580315
AKU26183.1	0.00181721373245159	0.00247351451543709	0.0023164734129101	0.00248643146331152
AKU26186.1	5.28549180721674e-05	6.62828154278094e-05	5.79426670092572e-05	5.14233416415438e-05
AKU26187.1	0.000152462403963908	0.000133149168717476	0.000180418131969378	0.000143791888142194
AKU26188.1	0.000285308015229357	0.000438733790819654	0.000336925320868999	0.000441622394055296
AKU26189.1	0.000405174721992955	0.000506824509167318	0.000189239265846824	0.000299120131591266
AKU26190.1	4.90155398610766e-05	6.52290286114907e-05	7.4539094703097e-05	4.58473214078717e-05
AKU26193.1	0.0036280307014815	0.00126958850491485	0.000806577106681086	0.00211336798095759
AKU26194.1	0.000714338581638417	0.000608289154671465	0.00219951604298523	0.000759208119576686
AKU26196.1	5.58559317080737e-06	2.26587410709273e-05	3.70892158778792e-05	1.98102386942291e-05
AKU26201.1	0.000101551537719025	0.000119986814846212	0.000105916688487715	8.03574668791014e-05
AKU26203.1	1.51874822226248e-05	2.12608383759116e-05	NaN	2.86215882064362e-05
AKU26207.1	0.000173585865866526	0.000253873167391179	0.000168760598703691	0.000128889762345768
AKU26210.1	0.000142490641198262	0.000134594059842821	8.579550013122e-05	0.000167585193098572
AKU26216.1	0.000330457821321422	0.000390545067210351	0.000314503156987576	0.000360995338400403
AKU26217.1	6.74407293357013e-05	8.24914913199403e-05	9.09471129713046e-05	5.8621235555188e-05
AKU26218.1	0.000128158477925283	0.000119190977146257	0.000156784659396018	0.000163665527961386
AKU26222.1	0.00146925378417189	0.0012890780613679	0.000982258525015279	0.00118379116136215
AKU26223.1	0.000103690202255442	9.05783379879267e-05	0.000160505494103689	0.000105257594642546
AKU26225.1	0.00011726859585366	0.000144503899161748	0.000183053705791287	9.44509295937695e-05
AKU26226.1	0.000461106289349273	0.000409086459725174	0.000384140756308655	0.000377642525029391
AKU26228.1	0.000333300881689512	0.000578446095118703	0.000577833729741176	0.000417694517729866
AKU26229.1	0.0124114987479839	0.0124855411508703	0.0090005042457714	0.00880821814415133
AKU26230.1	0.000969277265408354	0.000777423345696824	0.000694276004801694	0.000702605081694172
AKU26231.1	0.00158935101975492	0.00141067941589592	0.00112608260124712	0.00143066574527258
AKU26232.1	0.000226540677206966	0.000469678890348632	0.000537333591747939	0.000362285575963532
AKU26233.1	0.00565356662170581	0.0044309352369041	0.00274783507381402	0.00345471254506394
AKU26234.1	0.000266642546009672	0.000144218530416767	0.000187441925645035	0.000182761385766607
AKU26235.1	0.000985132962355504	0.00098719166143292	0.00112423673411464	0.00101987855684647
AKU26236.1	0.000214406976935544	0.000186256879623325	0.000228707967237645	0.000214334252332873
AKU26237.1	5.09083471334406e-05	5.85593680779838e-05	5.93436304963771e-05	9.64353059766152e-05
AKU26241.1	0.000647082680602972	0.000746129240600149	0.000604492306654565	0.000602464962561019
AKU26243.1	0.000229051665163817	0.000240566919633159	0.000246958065129297	0.000254729038803336
AKU26244.1	0.000156749830482786	0.00028954603345232	0.000225020256125218	0.000222351722461104
AKU26247.1	6.49254478946352e-05	8.71015738423753e-05	0.000124861353871517	9.68615859803328e-05
AKU26250.1	5.17724812843394e-05	4.16531854121778e-05	0.000185411028342422	3.57740802334855e-05
AKU26251.1	0.000650132758938452	0.00131437980703661	0.00103666822021108	0.000688892965435165
AKU26254.1	4.71191121910658e-06	8.73969727768026e-06	5.24822225562171e-06	4.57710813942886e-06
AKU26255.1	0.000229254741404307	0.000237438109658239	0.000156702908409487	0.000246973436251516
AKU26256.1	0.000552025701499924	0.000528948290322249	0.000705152847231653	0.00050032803908495
AKU26257.1	0.00193929499382425	0.00221175316724493	0.00188875972829514	0.00169895926825599
AKU26258.1	0.00108750172559443	0.0011988618972844	0.00107228712629586	0.00116224966242473
AKU26259.1	0.000145187456980447	0.000110546017089997	0.000120060977005033	0.000125455395073677
AKU26261.1	0.000338425571054214	0.00037302400682736	0.000295659556802946	0.000264688030696461
AKU26264.1	7.95645972301912e-05	6.92787541660883e-05	6.96307485094224e-05	0.000116943703996439
AKU26266.1	0.000421563681560679	0.000312509251415254	0.000707700247491065	0.000217405759057956
AKU26267.1	0.000475878426890999	0.000460478396072536	0.000427606151041604	0.000425293983657846
AKU26268.1	0.000330239111360549	0.000324651557398837	0.000291824421519123	0.000282951374823884
AKU26276.1	0.00106155239451025	0.00152863388226972	0.00144288346653156	0.00101615176283494
AKU26278.1	0.0003260216026541	0.000419513830213531	0.00043870251493146	0.000355807692193245
AKU26280.1	0.00220922155642982	0.00183953194949258	0.00241686545043198	0.00387467368656178
AKU26281.1	0.000660026371211593	0.000567236049740104	0.000360961865490258	0.000403788723121025
AKU26288.1	2.48694889041168e-06	6.95526054071676e-07	1.69775971963163e-06	7.94210611877961e-07
AKU26290.1	0.000263702082626759	0.000351346386877015	0.000434692353246048	0.000450572953550916
AKU26291.1	0.000288416904939592	0.00033071132348912	0.00020822441334265	0.000266126329322528
AKU26292.1	0.00013098854664638	0.000197342515263225	0.000162231824796341	0.000188296356762529
AKU26295.1	7.88508058206558e-07	NaN	6.74027835680066e-07	3.62993884506872e-07
AKU26297.1	0.000219388917750503	0.000279468073692767	0.000355356100945878	0.000566306265292528
AKU26298.1	0.000357097780467148	0.000476088058319316	0.000548310918747423	0.000387204717326742
AKU26301.1	0.00182784634966665	0.0010880790402432	0.00113699652395554	0.00254912714593929
AKU26302.1	0.000316839182176899	0.000362558064145497	0.000262901070546071	0.000503715971719415
AKU26303.1	0.000361931407651785	0.000629508228582297	0.000530088270809939	0.000528468908730442
AKU26304.1	0.00202036800778929	0.00183703175395284	0.00170796746112199	0.00275589385628718
AKU26305.1	0.00903460561850483	0.00709976834159331	0.00601649513214427	0.00735872500919227
AKU26306.1	0.000426887907746544	0.000492994271973439	0.000444391941654643	0.000463376458502464
AKU26307.1	0.000103100007111398	2.89104606953452e-05	0.000178488943542861	5.85652177710214e-05
AKU26308.1	2.85341024667086e-05	3.54265049956549e-05	6.50384572170791e-05	5.13320210814997e-05
AKU26309.1	1.51874822226248e-05	2.12608383759116e-05	NaN	2.86215882064362e-05
AKU26311.1	0.000336970214907749	0.000313720041702681	0.000435898323408669	0.000355923919003817
AKU26312.1	0.000142490641198262	0.000134594059842821	8.579550013122e-05	0.000167585193098572
AKU26314.1	1.11553829311069e-05	1.01217682510839e-05	7.09990255889564e-06	1.13941145866678e-05
AKU26316.1	0.000100285220335817	0.000188563055390396	0.000453248057083568	7.96955746550589e-05
AKU26317.1	0.000486569105141703	0.000648099434332469	0.000864935351895525	0.000299143264383968
AKU26319.1	3.81062010789248e-05	5.59043636400766e-05	4.62083215594312e-05	3.6782389140284e-05
AKU26320.1	0.000108074268894812	0.000134026333974907	0.000186104494799297	0.000130186587769244
AKU26321.1	5.64531268342533e-05	8.44327288925508e-05	6.83876044899428e-05	4.40165954635724e-05
AKU26323.1	0.000496517226077407	0.000423951663837325	0.000369806262845283	0.000494698451506262
AKU26324.1	1.20400151859183e-05	7.15421093927031e-05	0.000108640346843192	0.000243015616327475
AKU26325.1	0.00054471613237301	0.000744704355733493	0.000642515934447887	0.000489865916730236
AKU26326.1	0.00066123256781527	0.000619826140700026	0.000566900755979943	0.00072086122313751
AKU26327.1	0.00163595846427676	0.00171456581460073	0.00177221067413411	0.00149520275407729
AKU26328.1	0.00190923044508382	0.00129522735302829	0.000941765818178487	0.00169597494348584
AKU26329.1	0.000597708575937834	0.000580669675522436	0.000436633690915065	0.00083562508850086
AKU26330.1	0.0010263402767376	0.000837506994090666	0.00108029980616558	0.000847162636841574
AKU26331.1	0.000689233697327164	0.000612384339910619	0.000556195893831503	0.000802420390573214
AKU26332.1	0.000297328500712084	0.000357989327863734	0.000305215607258678	0.000536375002090395
AKU26333.1	0.000150120082139946	0.000124658451986648	0.000302100963571178	0.000231138966775107
AKU26335.1	0.000153459877751279	0.000148010735269433	0.000252739362736061	0.000249203354843685
AKU26336.1	9.64868074675072e-06	1.88212425854169e-05	3.3192431789093e-05	2.24865198509523e-05
AKU26337.1	0.000178575802750837	0.000120344869168299	3.28979387602992e-05	0.000131876724787098
AKU26340.1	0.000305758321075176	0.000280033735778917	0.000291935866443969	0.000256980236748538
AKU26341.1	0.00020971682401563	0.000183672825898653	0.000137775145859949	0.000162896176515257
AKU26343.1	1.63951699551497e-05	2.7718675727891e-05	1.83479473985187e-05	2.63764366944209e-05
AKU26346.1	0.000121782611431093	0.000123247786429615	8.40231658942022e-05	7.6372187430314e-05
AKU26347.1	4.28914020213347e-06	1.49382974767481e-05	1.18689216393503e-05	2.12392331247101e-05
AKU26349.1	0.000142490641198262	0.000134594059842821	8.579550013122e-05	0.000167585193098572
AKU26352.1	0.000419918484116188	0.000543470196267071	0.000512123644083532	0.000485145656904671
AKU26353.1	2.01005361021091e-05	2.07861148329026e-05	6.96683825130002e-05	5.30828475341552e-05
AKU26354.1	0.000265574614063392	0.000293643220446555	0.000403637073404322	0.000253244944649982
AKU26357.1	0.000900089332236321	0.00085888958664625	0.00102286906605948	0.000959079599797603
AKU26358.1	0.000494453693717534	0.000535220031747222	0.000521351980945165	0.000514811079601458
AKU26359.1	0.000481453122200197	0.000488526703159057	0.000527088651154933	0.000446753286283572
AKU26361.1	0.000228268192365065	0.000196172970581962	0.000342611439813241	0.000130693882558297
AKU26362.1	0.000274774488772058	0.000133160974214755	0.000354066682232658	0.000241890738641356
AKU26363.1	4.01187539591282e-05	3.75687124567251e-05	1.95788983762485e-05	8.11732177542182e-05
AKU26364.1	0.000254477937590316	0.000276009825073026	0.00056091509937126	0.000273245441061968
AKU26365.1	0.000165462381747968	0.000136927162910466	0.000149140595549113	0.000126161538767269
AKU26366.1	0.000400468599524232	0.000344141786646077	0.00083507263789302	0.000218276322028881
AKU26368.1	1.11553829311069e-05	1.01217682510839e-05	7.09990255889564e-06	1.13941145866678e-05
AKU26372.1	1.51874822226248e-05	2.12608383759116e-05	NaN	2.86215882064362e-05
AKU26373.1	0.000145386925969476	0.000180590885575809	0.000207008553656827	0.000126316895111331
AKU26375.1	0.0018955306248123	0.00181696597794962	0.00196309460816199	0.0022011681245783
AKU26376.1	5.46884876926177e-05	8.02553784065692e-05	6.13820983012141e-05	1.90082788669198e-05
AKU26377.1	0.000116021273370996	0.000114498164429342	7.29018213737407e-05	0.000157473155676348
AKU26378.1	8.97369978192505e-05	2.40510832804325e-05	5.3532237867874e-05	0.000131274743203632
